Index,Epoch Info,Loss
951,2-5250/20565,3.9204
952,2-5300/20565,2.8937
953,2-5350/20565,2.6342
954,2-5400/20565,3.3809
955,2-5450/20565,3.2074
956,2-5500/20565,2.6452
957,2-5550/20565,3.3223
958,2-5600/20565,3.3295
959,2-5650/20565,3.0389
960,2-5700/20565,3.6411
961,2-5750/20565,3.3919
962,2-5800/20565,3.4396
963,2-5850/20565,3.0892
964,2-5900/20565,2.6926
965,2-5950/20565,3.2477
966,2-6000/20565,2.1093
967,2-6050/20565,3.3044
968,2-6100/20565,3.5715
969,2-6150/20565,2.0617
970,2-6200/20565,2.9728
971,2-6250/20565,3.7354
972,2-6300/20565,3.1746
973,2-6350/20565,3.8160
974,2-6400/20565,2.9983
975,2-6450/20565,2.4134
976,2-6500/20565,3.3081
977,2-6550/20565,2.6605
978,2-6600/20565,2.9207
979,2-6650/20565,2.6375
980,2-6700/20565,3.9434
981,2-6750/20565,2.1597
982,2-6800/20565,2.6000
983,2-6850/20565,2.9037
984,2-6900/20565,4.5628
985,2-6950/20565,3.7039
986,2-7000/20565,3.0977
987,2-7050/20565,3.4050
988,2-7100/20565,3.1940
989,2-7150/20565,3.0109
990,2-7200/20565,2.6832
991,2-7250/20565,4.1634
992,2-7300/20565,3.7923
993,2-7350/20565,3.4238
994,2-7400/20565,3.2039
995,2-7450/20565,3.3137
996,2-7500/20565,3.9847
997,2-7550/20565,2.2052
998,2-7600/20565,3.7660
999,2-7650/20565,3.3036
1000,2-7700/20565,3.0098
1001,2-7750/20565,3.2284
1002,2-7800/20565,2.7574
1003,2-7850/20565,3.4409
1004,2-7900/20565,3.7278
1005,2-7950/20565,2.8027
1006,2-8000/20565,4.1809
1007,2-8050/20565,2.7109
1008,2-8100/20565,4.4527
1009,2-8150/20565,4.8367
1010,2-8200/20565,3.0801
1011,2-8250/20565,2.2821
1012,2-8300/20565,3.8376
1013,2-8350/20565,3.3487
1014,2-8400/20565,2.6626
1015,2-8450/20565,2.8286
1016,2-8500/20565,3.5686
1017,2-8550/20565,3.7097
1018,2-8600/20565,2.6725
1019,2-8650/20565,2.7216
1020,2-8700/20565,4.0678
1021,2-8750/20565,3.3475
1022,2-8800/20565,3.0182
1023,2-8850/20565,3.1966
1024,2-8900/20565,2.6858
1025,2-8950/20565,3.1448
1026,2-9000/20565,3.0396
1027,2-9050/20565,4.7550
1028,2-9100/20565,3.3272
1029,2-9150/20565,3.8358
1030,2-9200/20565,3.4488
1031,2-9250/20565,3.6452
1032,2-9300/20565,4.2190
1033,2-9350/20565,3.5527
1034,2-9400/20565,3.4349
1035,2-9450/20565,3.9504
1036,2-9500/20565,3.2956
1037,2-9550/20565,2.9587
1038,2-9600/20565,3.0025
1039,2-9650/20565,3.1024
1040,2-9700/20565,3.6111
1041,2-9750/20565,3.0977
1042,2-9800/20565,3.3071
1043,2-9850/20565,2.6195
1044,2-9900/20565,3.3235
1045,2-9950/20565,3.8000
1046,2-10000/20565,2.8704
1047,2-10050/20565,3.2039
1048,2-10100/20565,4.1985
1049,2-10150/20565,4.0207
1050,2-10200/20565,3.3674
1051,2-10250/20565,2.8939
1052,2-10300/20565,4.3353
1053,2-10350/20565,2.8185
1054,2-10400/20565,3.5650
1055,2-10450/20565,3.0320
1056,2-10500/20565,3.0336
1057,2-10550/20565,4.1466
1058,2-10600/20565,3.2861
1059,2-10650/20565,3.3657
1060,2-10700/20565,3.9450
1061,2-10750/20565,2.7440
1062,2-10800/20565,2.9563
1063,2-10850/20565,2.7284
1064,2-10900/20565,3.7236
1065,2-10950/20565,2.9228
1066,2-11000/20565,3.1910
1067,2-11050/20565,2.1244
1068,2-11100/20565,4.0690
1069,2-11150/20565,2.6312
1070,2-11200/20565,2.3436
1071,2-11250/20565,2.3513
1072,2-11300/20565,2.9693
1073,2-11350/20565,3.6107
1074,2-11400/20565,3.6138
1075,2-11450/20565,3.1992
1076,2-11500/20565,2.4969
1077,2-11550/20565,2.6223
1078,2-11600/20565,3.6933
1079,2-11650/20565,1.9110
1080,2-11700/20565,4.5473
1081,2-11750/20565,3.3231
1082,2-11800/20565,2.8184
1083,2-11850/20565,3.7466
1084,2-11900/20565,3.6039
1085,2-11950/20565,3.6031
1086,2-12000/20565,3.1884
1087,2-12050/20565,3.6689
1088,2-12100/20565,2.7071
1089,2-12150/20565,3.9377
1090,2-12200/20565,3.5257
1091,2-12250/20565,4.5122
1092,2-12300/20565,3.2978
1093,2-12350/20565,2.8462
1094,2-12400/20565,2.8221
1095,2-12450/20565,3.8113
1096,2-12500/20565,3.3963
1097,2-12550/20565,3.4958
1098,2-12600/20565,2.7128
1099,2-12650/20565,2.8964
1100,2-12700/20565,2.8427
1101,2-12750/20565,3.1627
1102,2-12800/20565,2.7681
1103,2-12850/20565,4.0561
1104,2-12900/20565,2.2786
1105,2-12950/20565,3.8035
1106,2-13000/20565,2.9906
1107,2-13050/20565,3.4647
1108,2-13100/20565,5.7532
1109,2-13150/20565,2.9842
1110,2-13200/20565,2.6785
1111,2-13250/20565,3.4135
1112,2-13300/20565,2.5594
1113,2-13350/20565,2.7369
1114,2-13400/20565,3.2338
1115,2-13450/20565,2.6913
1116,2-13500/20565,3.0053
1117,2-13550/20565,3.4669
1118,2-13600/20565,2.6183
1119,2-13650/20565,2.8411
1120,2-13700/20565,2.6719
1121,2-13750/20565,3.8339
1122,2-13800/20565,2.4738
1123,2-13850/20565,2.9174
1124,2-13900/20565,2.5610
1125,2-13950/20565,5.0776
1126,2-14000/20565,3.7050
1127,2-14050/20565,3.5091
1128,2-14100/20565,2.3372
1129,2-14150/20565,3.0392
1130,2-14200/20565,2.9005
1131,2-14250/20565,3.3167
1132,2-14300/20565,2.5925
1133,2-14350/20565,4.1615
1134,2-14400/20565,3.7470
1135,2-14450/20565,3.2869
1136,2-14500/20565,2.7227
1137,2-14550/20565,3.7092
1138,2-14600/20565,2.6112
1139,2-14650/20565,2.7765
1140,2-14700/20565,3.3879
1141,2-14750/20565,4.0163
1142,2-14800/20565,3.0841
1143,2-14850/20565,4.3090
1144,2-14900/20565,4.3080
1145,2-14950/20565,4.0824
1146,2-15000/20565,3.5566
1147,2-15050/20565,5.1092
1148,2-15100/20565,3.3075
1149,2-15150/20565,3.3019
1150,2-15200/20565,3.7321
1151,2-15250/20565,3.2341
1152,2-15300/20565,3.6654
1153,2-15350/20565,3.4507
1154,2-15400/20565,2.7533
1155,2-15450/20565,3.8462
1156,2-15500/20565,2.1703
1157,2-15550/20565,3.7110
1158,2-15600/20565,3.3481
1159,2-15650/20565,3.0365
1160,2-15700/20565,3.7430
1161,2-15750/20565,2.8653
1162,2-15800/20565,3.2624
1163,2-15850/20565,3.3895
1164,2-15900/20565,3.3948
1165,2-15950/20565,2.1050
1166,2-16000/20565,2.8495
1167,2-16050/20565,2.5309
1168,2-16100/20565,2.7867
1169,2-16150/20565,3.9432
1170,2-16200/20565,2.5764
1171,2-16250/20565,2.8794
1172,2-16300/20565,3.2180
1173,2-16350/20565,3.5628
1174,2-16400/20565,3.9595
1175,2-16450/20565,2.9068
1176,2-16500/20565,3.4932
1177,2-16550/20565,2.9835
1178,2-16600/20565,3.5980
1179,2-16650/20565,3.4541
1180,2-16700/20565,2.6286
1181,2-16750/20565,2.9621
1182,2-16800/20565,3.3173
1183,2-16850/20565,3.4285
1184,2-16900/20565,3.3662
1185,2-16950/20565,2.8447
1186,2-17000/20565,3.3387
1187,2-17050/20565,2.6002
1188,2-17100/20565,2.8186
1189,2-17150/20565,3.7044
1190,2-17200/20565,2.9608
1191,2-17250/20565,2.8355
1192,2-17300/20565,4.0420
1193,2-17350/20565,2.6896
1194,2-17400/20565,3.6872
1195,2-17450/20565,3.0951
1196,2-17500/20565,3.3463
1197,2-17550/20565,3.7695
1198,2-17600/20565,3.6849
1199,2-17650/20565,3.5805
1200,2-17700/20565,2.3786
1201,2-17750/20565,3.1333
1202,2-17800/20565,3.3988
1203,2-17850/20565,3.9195
1204,2-17900/20565,2.9901
1205,2-17950/20565,2.0359
1206,2-18000/20565,3.9187
1207,2-18050/20565,4.4445
1208,2-18100/20565,3.5297
1209,2-18150/20565,2.8532
1210,2-18200/20565,2.4012
1211,2-18250/20565,3.0271
1212,2-18300/20565,3.6606
1213,2-18350/20565,2.2133
1214,2-18400/20565,2.7450
1215,2-18450/20565,2.8623
1216,2-18500/20565,3.5579
1217,2-18550/20565,3.5985
1218,2-18600/20565,1.9903
1219,2-18650/20565,3.7700
1220,2-18700/20565,2.8156
1221,2-18750/20565,3.9925
1222,2-18800/20565,2.3871
1223,2-18850/20565,3.8567
1224,2-18900/20565,3.0710
1225,2-18950/20565,3.7295
1226,2-19000/20565,2.5849
1227,2-19050/20565,2.4287
1228,2-19100/20565,4.4593
1229,2-19150/20565,2.7560
1230,2-19200/20565,3.9841
1231,2-19250/20565,4.1820
1232,2-19300/20565,3.6073
1233,2-19350/20565,3.0409
1234,2-19400/20565,3.6602
1235,2-19450/20565,3.0591
1236,2-19500/20565,3.4571
1237,2-19550/20565,3.3495
1238,2-19600/20565,3.8084
1239,2-19650/20565,2.8874
1240,2-19700/20565,3.1068
1241,2-19750/20565,4.4434
1242,2-19800/20565,3.5241
1243,2-19850/20565,2.7785
1244,2-19900/20565,3.1932
1245,2-19950/20565,4.0035
1246,2-20000/20565,3.9743
1247,2-20050/20565,4.8563
1248,2-20100/20565,3.2056
1249,2-20150/20565,2.8754
1250,2-20200/20565,2.2657
1251,2-20250/20565,3.4548
1252,2-20300/20565,3.2264
1253,2-20350/20565,3.7065
1254,2-20400/20565,3.4634
1255,2-20450/20565,2.9914
1256,2-20500/20565,2.1050
1257,2-20550/20565,3.4635
1258,2-20564/20565,2.7184
1269,3-0/20565,3.0966
1270,3-50/20565,3.0405
1271,3-100/20565,2.3241
1272,3-150/20565,3.1893
1273,3-200/20565,2.8479
1274,3-250/20565,2.6318
1275,3-300/20565,2.2076
1276,3-350/20565,2.4531
1277,3-400/20565,2.8807
1278,3-450/20565,2.8803
1279,3-500/20565,3.9422
1280,3-550/20565,3.0427
1281,3-600/20565,2.3894
1282,3-650/20565,2.6385
1283,3-700/20565,4.2956
1284,3-750/20565,3.0529
1285,3-800/20565,3.6434
1286,3-850/20565,3.9555
1287,3-900/20565,2.8911
1288,3-950/20565,2.8620
1289,3-1000/20565,2.2901
1290,3-1050/20565,3.0325
1291,3-1100/20565,3.5344
1292,3-1150/20565,2.4155
1293,3-1200/20565,2.9193
1294,3-1250/20565,2.2403
1295,3-1300/20565,2.9784
1296,3-1350/20565,3.1530
1297,3-1400/20565,3.3524
1298,3-1450/20565,2.5622
1299,3-1500/20565,3.7244
1300,3-1550/20565,2.4347
1301,3-1600/20565,3.0145
1302,3-1650/20565,3.4168
1303,3-1700/20565,3.0264
1304,3-1750/20565,2.2464
1305,3-1800/20565,2.2649
1306,3-1850/20565,2.9952
1307,3-1900/20565,2.3813
1308,3-1950/20565,2.8449
1309,3-2000/20565,3.5381
1310,3-2050/20565,2.9941
1311,3-2100/20565,4.4153
1312,3-2150/20565,3.5315
1313,3-2200/20565,3.4044
1314,3-2250/20565,3.2830
1315,3-2300/20565,3.4847
1316,3-2350/20565,3.1766
1317,3-2400/20565,2.9335
1318,3-2450/20565,2.9658
1319,3-2500/20565,2.7489
1320,3-2550/20565,3.1969
1321,3-2600/20565,5.0956
1322,3-2650/20565,3.2550
1323,3-2700/20565,4.0391
1324,3-2750/20565,2.8527
1325,3-2800/20565,3.0267
1326,3-2850/20565,3.5144
1327,3-2900/20565,2.7342
1328,3-2950/20565,3.9456
1329,3-3000/20565,3.3900
1330,3-3050/20565,2.4650
1331,3-3100/20565,2.5302
1332,3-3150/20565,2.9621
1333,3-3200/20565,3.2188
1334,3-3250/20565,2.9697
1335,3-3300/20565,3.2155
1336,3-3350/20565,3.3664
1337,3-3400/20565,4.0202
1338,3-3450/20565,2.8927
1339,3-3500/20565,3.6768
1340,3-3550/20565,2.5232
1341,3-3600/20565,3.4250
1342,3-3650/20565,4.1021
1343,3-3700/20565,2.8921
1344,3-3750/20565,3.6104
1345,3-3800/20565,2.5318
1346,3-3850/20565,2.3317
1347,3-3900/20565,2.8912
1348,3-3950/20565,3.5712
1349,3-4000/20565,2.3969
1350,3-4050/20565,3.9623
1351,3-4100/20565,4.7255
1352,3-4150/20565,2.0655
1353,3-4200/20565,2.7752
1354,3-4250/20565,3.4219
1355,3-4300/20565,2.9846
1356,3-4350/20565,2.6278
1357,3-4400/20565,2.6643
1358,3-4450/20565,2.9058
1359,3-4500/20565,3.1085
1360,3-4550/20565,3.1172
1361,3-4600/20565,2.6075
1362,3-4650/20565,2.9041
1363,3-4700/20565,3.2170
1364,3-4750/20565,3.7281
1365,3-4800/20565,3.3433
1366,3-4850/20565,3.3554
1367,3-4900/20565,3.2780
1368,3-4950/20565,2.6136
1369,3-5000/20565,4.2974
1370,3-5050/20565,3.3162
1371,3-5100/20565,3.1004
1372,3-5150/20565,4.1096
1373,3-5200/20565,2.8473
1374,3-5250/20565,3.0294
1375,3-5300/20565,2.8148
1376,3-5350/20565,3.0368
1377,3-5400/20565,3.7833
1378,3-5450/20565,3.7514
1379,3-5500/20565,3.9683
1380,3-5550/20565,3.6378
1381,3-5600/20565,2.5443
1382,3-5650/20565,2.4381
1383,3-5700/20565,2.8484
1384,3-5750/20565,2.7145
1385,3-5800/20565,3.8345
1386,3-5850/20565,3.0126
1387,3-5900/20565,3.8095
1388,3-5950/20565,4.0507
1389,3-6000/20565,3.4508
1390,3-6050/20565,3.4191
1391,3-6100/20565,2.9478
1392,3-6150/20565,2.4891
1393,3-6200/20565,2.8568
1394,3-6250/20565,2.4087
1395,3-6300/20565,2.7649
1396,3-6350/20565,2.6164
1397,3-6400/20565,3.6173
1398,3-6450/20565,2.9587
1399,3-6500/20565,1.9828
1400,3-6550/20565,4.1834
1401,3-6600/20565,3.5904
1402,3-6650/20565,3.1229
1403,3-6700/20565,3.4916
1404,3-6750/20565,2.7428
1405,3-6800/20565,2.5356
1406,3-6850/20565,3.7320
1407,3-6900/20565,3.1994
1408,3-6950/20565,2.7762
1409,3-7000/20565,3.1567
1410,3-7050/20565,2.9382
1411,3-7100/20565,2.7953
1412,3-7150/20565,4.0257
1413,3-7200/20565,3.1657
1414,3-7250/20565,3.9084
1415,3-7300/20565,3.1989
1416,3-7350/20565,3.3904
1417,3-7400/20565,2.6598
1418,3-7450/20565,3.2420
1419,3-7500/20565,2.8423
1420,3-7550/20565,2.4812
1421,3-7600/20565,4.3460
1422,3-7650/20565,3.0202
1423,3-7700/20565,3.3207
1424,3-7750/20565,4.3634
1425,3-7800/20565,4.3103
1426,3-7850/20565,2.9285
1427,3-7900/20565,2.6161
1428,3-7950/20565,3.4456
1429,3-8000/20565,2.5651
1430,3-8050/20565,3.7231
1431,3-8100/20565,2.5253
1432,3-8150/20565,2.1482
1433,3-8200/20565,2.4423
1434,3-8250/20565,3.8273
1435,3-8300/20565,3.2782
1436,3-8350/20565,2.1277
1437,3-8400/20565,3.4436
1438,3-8450/20565,2.1271
1439,3-8500/20565,3.7281
1440,3-8550/20565,2.6291
1441,3-8600/20565,3.6786
1442,3-8650/20565,2.5886
1443,3-8700/20565,2.3411
1444,3-8750/20565,4.1009
1445,3-8800/20565,3.8316
1446,3-8850/20565,3.8830
1447,3-8900/20565,2.6559
1448,3-8950/20565,3.1835
1449,3-9000/20565,3.1454
1450,3-9050/20565,3.2282
1451,3-9100/20565,2.5530
1452,3-9150/20565,3.1509
1453,3-9200/20565,2.7152
1454,3-9250/20565,3.1547
1455,3-9300/20565,2.8660
1456,3-9350/20565,3.0309
1457,3-9400/20565,3.1136
1458,3-9450/20565,3.1961
1459,3-9500/20565,3.0185
1460,3-9550/20565,3.0416
1461,3-9600/20565,3.0332
1462,3-9650/20565,2.1059
1463,3-9700/20565,2.7858
1464,3-9750/20565,3.8009
1465,3-9800/20565,3.3498
1466,3-9850/20565,3.3709
1467,3-9900/20565,3.1620
1468,3-9950/20565,3.0633
1469,3-10000/20565,2.5251
1470,3-10050/20565,2.6822
1471,3-10100/20565,2.9945
1472,3-10150/20565,2.5768
1473,3-10200/20565,3.0092
1474,3-10250/20565,2.5907
1475,3-10300/20565,3.2673
1476,3-10350/20565,3.3479
1477,3-10400/20565,3.1304
1478,3-10450/20565,3.0988
1479,3-10500/20565,2.5990
1480,3-10550/20565,3.1680
1481,3-10600/20565,2.8757
1482,3-10650/20565,3.3836
1483,3-10700/20565,3.3142
1484,3-10750/20565,2.7006
1485,3-10800/20565,2.9141
1486,3-10850/20565,3.2887
1487,3-10900/20565,3.1717
1488,3-10950/20565,2.7527
1489,3-11000/20565,2.3721
1490,3-11050/20565,3.1353
1491,3-11100/20565,3.2930
1492,3-11150/20565,4.3745
1493,3-11200/20565,4.2754
1494,3-11250/20565,2.7831
1495,3-11300/20565,2.3956
1496,3-11350/20565,3.1537
1497,3-11400/20565,2.9471
1498,3-11450/20565,2.7833
1499,3-11500/20565,3.2902
1500,3-11550/20565,2.8678
1501,3-11600/20565,2.9139
1502,3-11650/20565,3.1840
1503,3-11700/20565,4.7291
1504,3-11750/20565,3.1948
1505,3-11800/20565,2.6166
1506,3-11850/20565,2.6811
1507,3-11900/20565,2.0302
1508,3-11950/20565,2.6296
1509,3-12000/20565,3.1963
1510,3-12050/20565,2.8393
1511,3-12100/20565,3.2514
1512,3-12150/20565,2.6339
1513,3-12200/20565,3.0221
1514,3-12250/20565,3.1737
1515,3-12300/20565,3.0381
1516,3-12350/20565,2.3290
1517,3-12400/20565,4.2218
1518,3-12450/20565,2.5835
1519,3-12500/20565,3.2551
1520,3-12550/20565,2.8201
1521,3-12600/20565,3.5229
1522,3-12650/20565,3.1155
1523,3-12700/20565,3.5190
1524,3-12750/20565,3.3246
1525,3-12800/20565,2.5059
1526,3-12850/20565,3.7255
1527,3-12900/20565,3.5057
1528,3-12950/20565,2.9633
1529,3-13000/20565,2.8690
1530,3-13050/20565,2.5756
1531,3-13100/20565,3.7083
1532,3-13150/20565,3.5382
1533,3-13200/20565,2.8682
1534,3-13250/20565,2.7984
1535,3-13300/20565,2.8155
1536,3-13350/20565,3.1494
1537,3-13400/20565,3.3507
1538,3-13450/20565,3.3448
1539,3-13500/20565,2.3726
1540,3-13550/20565,3.5814
1541,3-13600/20565,2.9917
1542,3-13650/20565,3.5764
1543,3-13700/20565,4.1684
1544,3-13750/20565,2.7039
1545,3-13800/20565,3.1750
1546,3-13850/20565,3.4534
1547,3-13900/20565,3.1481
1548,3-13950/20565,3.3167
1549,3-14000/20565,2.8271
1550,3-14050/20565,2.1159
1551,3-14100/20565,2.4762
1552,3-14150/20565,2.6202
1553,3-14200/20565,3.2194
1554,3-14250/20565,3.5858
1555,3-14300/20565,1.9840
1556,3-14350/20565,2.1568
1557,3-14400/20565,3.7307
1558,3-14450/20565,2.6278
1559,3-14500/20565,3.4188
1560,3-14550/20565,2.6506
1561,3-14600/20565,2.9421
1562,3-14650/20565,3.9756
1563,3-14700/20565,2.7150
1564,3-14750/20565,2.6925
1565,3-14800/20565,3.2301
1566,3-14850/20565,4.3082
1567,3-14900/20565,3.6675
1568,3-14950/20565,2.8903
1569,3-15000/20565,4.0001
1570,3-15050/20565,2.5144
1571,3-15100/20565,2.4959
1572,3-15150/20565,2.0868
1573,3-15200/20565,3.6889
1574,3-15250/20565,2.7460
1575,3-15300/20565,3.4557
1576,3-15350/20565,4.5468
1577,3-15400/20565,3.1031
1578,3-15450/20565,3.6947
1579,3-15500/20565,3.2649
1580,3-15550/20565,3.2696
1581,3-15600/20565,3.1315
1582,3-15650/20565,2.3929
1583,3-15700/20565,2.3148
1584,3-15750/20565,3.3637
1585,3-15800/20565,4.3839
1586,3-15850/20565,2.0512
1587,3-15900/20565,3.6365
1588,3-15950/20565,2.9708
1589,3-16000/20565,4.4876
1590,3-16050/20565,3.7908
1591,3-16100/20565,2.8617
1592,3-16150/20565,3.3691
1593,3-16200/20565,3.1329
1594,3-16250/20565,3.1144
1595,3-16300/20565,2.6280
1596,3-16350/20565,2.6310
1597,3-16400/20565,3.4416
1598,3-16450/20565,3.0384
1599,3-16500/20565,2.5553
1600,3-16550/20565,2.5275
1601,3-16600/20565,2.6422
1602,3-16650/20565,3.7271
1603,3-16700/20565,2.8573
1604,3-16750/20565,2.8663
1605,3-16800/20565,3.8404
1606,3-16850/20565,2.8558
1607,3-16900/20565,2.4783
1608,3-16950/20565,3.4930
1609,3-17000/20565,4.1146
1610,3-17050/20565,3.1931
1611,3-17100/20565,2.2648
1612,3-17150/20565,2.9566
1613,3-17200/20565,3.4611
1614,3-17250/20565,2.8961
1615,3-17300/20565,2.3356
1616,3-17350/20565,2.4222
1617,3-17400/20565,4.6406
1618,3-17450/20565,2.9792
1619,3-17500/20565,2.7351
1620,3-17550/20565,2.4000
1621,3-17600/20565,2.9987
1622,3-17650/20565,2.6317
1623,3-17700/20565,3.0325
1624,3-17750/20565,2.4849
1625,3-17800/20565,3.2180
1626,3-17850/20565,2.7905
1627,3-17900/20565,3.5280
1628,3-17950/20565,3.5276
1629,3-18000/20565,2.4611
1630,3-18050/20565,3.8704
1631,3-18100/20565,3.3835
1632,3-18150/20565,3.6381
1633,3-18200/20565,3.6589
1634,3-18250/20565,2.9815
1635,3-18300/20565,3.5734
1636,3-18350/20565,3.0689
1637,3-18400/20565,2.8665
1638,3-18450/20565,2.5821
1639,3-18500/20565,3.3846
1640,3-18550/20565,2.8920
1641,3-18600/20565,2.5564
1642,3-18650/20565,3.4679
1643,3-18700/20565,3.1760
1644,3-18750/20565,3.0116
1645,3-18800/20565,3.0722
1646,3-18850/20565,3.2858
1647,3-18900/20565,3.3189
1648,3-18950/20565,3.0192
1649,3-19000/20565,3.1591
1650,3-19050/20565,2.0375
1651,3-19100/20565,2.7192
1652,3-19150/20565,3.9269
1653,3-19200/20565,3.3870
1654,3-19250/20565,3.7278
1655,3-19300/20565,2.5780
1656,3-19350/20565,2.9364
1657,3-19400/20565,3.2898
1658,3-19450/20565,2.1394
1659,3-19500/20565,3.4518
1660,3-19550/20565,2.8985
1661,3-19600/20565,3.5945
1662,3-19650/20565,3.8684
1663,3-19700/20565,3.1715
1664,3-19750/20565,2.9527
1665,3-19800/20565,2.1437
1666,3-19850/20565,3.6732
1667,3-19900/20565,2.7153
1668,3-19950/20565,3.9572
1669,3-20000/20565,3.6826
1670,3-20050/20565,2.7260
1671,3-20100/20565,2.4206
1672,3-20150/20565,3.2031
1673,3-20200/20565,3.2784
1674,3-20250/20565,2.5272
1675,3-20300/20565,3.1563
1676,3-20350/20565,2.3926
1677,3-20400/20565,2.7298
1678,3-20450/20565,2.8756
1679,3-20500/20565,3.0668
1680,3-20550/20565,3.1542
1681,3-20564/20565,3.3567
1692,4-0/20565,3.2468
1693,4-50/20565,3.9336
1694,4-100/20565,2.8361
1695,4-150/20565,3.3046
1696,4-200/20565,3.0243
1697,4-250/20565,3.3898
1698,4-300/20565,2.2508
1699,4-350/20565,3.7915
1700,4-400/20565,3.2578
1701,4-450/20565,3.1108
1702,4-500/20565,2.2959
1703,4-550/20565,2.2086
1704,4-600/20565,4.0951
1705,4-650/20565,2.5173
1706,4-700/20565,3.3645
1707,4-750/20565,3.4612
1708,4-800/20565,4.3238
1709,4-850/20565,2.8108
1710,4-900/20565,2.8519
1711,4-950/20565,3.1783
1712,4-1000/20565,2.9907
1713,4-1050/20565,2.2409
1714,4-1100/20565,3.6781
1715,4-1150/20565,2.5696
1716,4-1200/20565,3.6491
1717,4-1250/20565,3.0779
1718,4-1300/20565,3.4591
1719,4-1350/20565,2.6287
1720,4-1400/20565,3.8811
1721,4-1450/20565,2.5541
1722,4-1500/20565,2.7011
1723,4-1550/20565,2.5385
1724,4-1600/20565,3.5527
1725,4-1650/20565,3.3796
1726,4-1700/20565,3.9600
1727,4-1750/20565,2.6280
1728,4-1800/20565,3.0418
1729,4-1850/20565,2.8046
1730,4-1900/20565,2.9647
1731,4-1950/20565,2.7915
1732,4-2000/20565,2.6481
1733,4-2050/20565,3.0221
1734,4-2100/20565,3.2562
1735,4-2150/20565,2.5383
1736,4-2200/20565,2.1933
1737,4-2250/20565,2.4937
1738,4-2300/20565,3.0092
1739,4-2350/20565,3.0043
1740,4-2400/20565,2.4889
1741,4-2450/20565,4.3774
1742,4-2500/20565,2.4019
1743,4-2550/20565,2.5807
1744,4-2600/20565,3.8343
1745,4-2650/20565,2.8771
1746,4-2700/20565,3.5418
1747,4-2750/20565,2.4966
1748,4-2800/20565,3.1599
1749,4-2850/20565,2.3876
1750,4-2900/20565,3.4282
1751,4-2950/20565,3.3284
1752,4-3000/20565,3.2052
1753,4-3050/20565,2.6317
1754,4-3100/20565,3.9332
1755,4-3150/20565,3.5842
1756,4-3200/20565,3.4770
1757,4-3250/20565,3.3206
1758,4-3300/20565,2.6770
1759,4-3350/20565,3.0866
1760,4-3400/20565,4.1014
1761,4-3450/20565,3.0106
1762,4-3500/20565,2.3457
1763,4-3550/20565,3.5436
1764,4-3600/20565,2.5553
1765,4-3650/20565,2.7603
1766,4-3700/20565,2.9150
1767,4-3750/20565,4.1075
1768,4-3800/20565,3.1224
1769,4-3850/20565,3.1592
1770,4-3900/20565,2.6522
1771,4-3950/20565,3.1881
1772,4-4000/20565,3.8026
1773,4-4050/20565,3.7078
1774,4-4100/20565,2.7025
1775,4-4150/20565,3.4375
1776,4-4200/20565,3.3804
1777,4-4250/20565,2.8457
1778,4-4300/20565,3.9209
1779,4-4350/20565,4.1937
1780,4-4400/20565,2.3109
1781,4-4450/20565,2.2890
1782,4-4500/20565,3.5887
1783,4-4550/20565,2.5334
1784,4-4600/20565,3.5200
1785,4-4650/20565,3.9462
1786,4-4700/20565,2.9637
1787,4-4750/20565,3.2888
1788,4-4800/20565,3.2382
1789,4-4850/20565,3.5460
1790,4-4900/20565,2.6642
1791,4-4950/20565,3.5977
1792,4-5000/20565,2.9332
1793,4-5050/20565,3.2868
1794,4-5100/20565,3.4657
1795,4-5150/20565,4.1441
1796,4-5200/20565,3.0763
1797,4-5250/20565,2.6401
1798,4-5300/20565,2.7542
1799,4-5350/20565,4.7837
1800,4-5400/20565,2.7189
1801,4-5450/20565,3.9281
1802,4-5500/20565,2.7269
1803,4-5550/20565,3.1360
1804,4-5600/20565,4.3526
1805,4-5650/20565,3.0325
1806,4-5700/20565,4.2387
1807,4-5750/20565,2.7326
1808,4-5800/20565,1.9445
1809,4-5850/20565,2.7479
1810,4-5900/20565,3.2379
1811,4-5950/20565,2.3550
1812,4-6000/20565,2.9900
1813,4-6050/20565,2.9237
1814,4-6100/20565,3.0127
1815,4-6150/20565,2.9773
1816,4-6200/20565,2.9827
1817,4-6250/20565,3.0940
1818,4-6300/20565,3.7481
1819,4-6350/20565,2.9989
1820,4-6400/20565,3.5329
1821,4-6450/20565,3.0467
1822,4-6500/20565,3.8092
1823,4-6550/20565,2.9334
1824,4-6600/20565,2.3852
1825,4-6650/20565,4.1177
1826,4-6700/20565,2.4848
1827,4-6750/20565,3.5364
1828,4-6800/20565,3.5145
1829,4-6850/20565,3.2679
1830,4-6900/20565,3.6864
1831,4-6950/20565,2.7973
1832,4-7000/20565,3.3742
1833,4-7050/20565,3.0333
1834,4-7100/20565,3.3840
1835,4-7150/20565,3.3475
1836,4-7200/20565,2.8592
1837,4-7250/20565,3.1759
1838,4-7300/20565,3.7585
1839,4-7350/20565,2.5766
1840,4-7400/20565,3.8567
1841,4-7450/20565,3.9230
1842,4-7500/20565,3.4166
1843,4-7550/20565,2.5364
1844,4-7600/20565,3.2585
1845,4-7650/20565,3.2063
1846,4-7700/20565,2.9704
1847,4-7750/20565,2.8227
1848,4-7800/20565,4.3178
1849,4-7850/20565,4.1990
